real verb class vsense animrec animth defrec defth prorec proth accrec accth ldiff mod
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give c give.c animate inanim definite indef pronom pronom given notgiven 2.4849066 switchboard
NP give c give.c animate inanim definite indef pronom pronom given notgiven 1.6094379 switchboard
NP give c give.c animate inanim definite indef pronom nonpro given notgiven 1.7917595 switchboard
NP tell c tell.c animate inanim definite indef pronom nonpro notgiven notgiven 2.3978953 switchboard
PP pay a pay.a animate inanim definite indef nonpro nonpro notgiven notgiven 1.4663371 switchboard
NP pay t pay.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP pay t pay.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 2.4849066 switchboard
PP pay a pay.a inanim inanim indef indef nonpro nonpro notgiven notgiven -0.6931472 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 0 switchboard
PP give t give.t animate inanim definite definite pronom pronom given given 0.6931472 switchboard
PP sell t sell.t animate inanim definite definite pronom pronom given given 0 switchboard
NP show c show.c animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 0 switchboard
NP give a give.a animate inanim definite indef nonpro nonpro notgiven notgiven 1.540445 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
PP take t take.t animate inanim definite definite nonpro pronom notgiven given -1.0986123 switchboard
PP give t give.t animate inanim indef definite nonpro pronom notgiven given 0 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP tell c tell.c animate inanim definite definite pronom pronom given given 0 switchboard
NP read c read.c animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.9459101 switchboard
NP show c show.c animate inanim definite indef pronom pronom given notgiven 0 switchboard
NP give c give.c animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give c give.c animate inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 2.0794415 switchboard
PP give a give.a animate inanim indef definite pronom nonpro notgiven notgiven 0.4054651 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 1.3862944 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
PP give a give.a animate inanim definite definite nonpro pronom notgiven given -0.6931472 switchboard
NP wish a wish.a animate inanim definite definite pronom nonpro given notgiven 0.6931472 switchboard
PP give t give.t animate inanim definite definite pronom pronom given given 0 switchboard
NP tell c tell.c animate inanim definite indef pronom pronom given notgiven 0 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP tell c tell.c animate inanim definite definite pronom nonpro given notgiven 0.6931472 switchboard
NP give c give.c animate inanim definite indef pronom nonpro given given 0.6931472 switchboard
PP send t send.t inanim animate definite definite nonpro pronom notgiven given -0.6931472 switchboard
PP give t give.t animate inanim definite indef nonpro nonpro notgiven notgiven -1.3862944 switchboard
PP pay a pay.a inanim inanim definite indef nonpro nonpro notgiven notgiven 0 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
PP take t take.t animate animate definite definite nonpro pronom notgiven given -0.6931472 switchboard
PP bring a bring.a animate inanim definite indef nonpro nonpro given notgiven 0 switchboard
NP tell c tell.c animate inanim definite definite pronom pronom given given 0 switchboard
PP bring t bring.t animate inanim definite definite pronom nonpro given given 0.6931472 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0 switchboard
PP give a give.a animate inanim indef definite nonpro pronom notgiven given -0.6931472 switchboard
PP give t give.t animate animate definite definite pronom pronom given given 1.3862944 switchboard
NP tell c tell.c animate inanim definite definite pronom nonpro given given 1.0986123 switchboard
PP give t give.t animate inanim definite definite nonpro pronom notgiven notgiven -1.9459101 switchboard
NP wish a wish.a animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP show c show.c animate inanim definite definite pronom nonpro given notgiven 1.0986123 switchboard
NP do a do.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
NP give a give.a inanim inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give t give.t animate inanim definite definite pronom nonpro given notgiven 0.6931472 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP tell c tell.c animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP pay t pay.t animate inanim indef indef nonpro nonpro notgiven notgiven 1.3862944 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
PP give a give.a animate inanim definite definite nonpro pronom given given -2.4849066 switchboard
NP tell c tell.c animate inanim definite indef pronom pronom given notgiven 2.1972246 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 0 switchboard
NP tell c tell.c animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP tell c tell.c animate inanim definite indef pronom pronom given notgiven 1.0986123 switchboard
NP bring t bring.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give a give.a inanim inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP wish a wish.a animate inanim definite indef pronom nonpro given notgiven 1.0986123 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.7917595 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
NP pay t pay.t animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
PP offer a offer.a animate inanim indef definite nonpro nonpro given notgiven -1.2527629 switchboard
NP owe a owe.a animate inanim definite indef nonpro nonpro notgiven notgiven 0.6931472 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
PP send t send.t animate animate definite definite pronom pronom given given 0 switchboard
NP give a give.a animate inanim definite indef pronom nonpro notgiven given 1.3862944 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP offer a offer.a animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
PP pay a pay.a inanim inanim definite indef pronom nonpro given notgiven 0 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP bring a bring.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP cost p cost.p animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP send t send.t animate inanim definite indef pronom nonpro given notgiven 1.6094379 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
PP offer f offer.f animate inanim definite definite pronom pronom given given 0 switchboard
PP send t send.t animate inanim definite definite pronom pronom given given 0 switchboard
NP owe a owe.a animate inanim definite indef nonpro pronom notgiven notgiven -0.6931472 switchboard
PP give t give.t animate inanim indef definite nonpro pronom notgiven given -1.0986123 switchboard
PP give t give.t animate inanim indef indef nonpro nonpro notgiven notgiven -1.3862944 switchboard
NP sell t sell.t animate inanim definite definite pronom nonpro given given 1.0986123 switchboard
NP give a give.a animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given given 0.6931472 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 0.6931472 switchboard
NP give a give.a animate inanim indef indef pronom nonpro notgiven notgiven 1.3862944 switchboard
NP give t give.t animate animate definite indef pronom nonpro given given 1.0986123 switchboard
NP give a give.a animate inanim definite definite pronom nonpro given notgiven 0.6931472 switchboard
NP cost p cost.p animate inanim definite indef nonpro nonpro given notgiven -1.3862944 switchboard
PP pay a pay.a inanim inanim indef indef nonpro nonpro notgiven notgiven -1.0986123 switchboard
NP give t give.t animate inanim definite indef pronom nonpro given notgiven 3.4011974 switchboard
NP loan t loan.t animate inanim definite indef pronom nonpro given notgiven 0 switchboard
PP give c give.c animate inanim indef definite pronom nonpro notgiven notgiven 2.3978953 switchboard
PP sell t sell.t animate inanim indef indef nonpro nonpro notgiven given -0.6931472 switchboard
PP sell t sell.t animate inanim indef definite pronom nonpro notgiven notgiven 0 switchboard
PP mail t mail.t animate inanim definite definite pronom pronom given given 1.0986123 switchboard
NP cost p cost.p animate inanim definite indef pronom pronom given notgiven 0 switchboard
NP send t send.t animate inanim definite indef pronom nonpro given notgiven 1.3862944 switchboard
